"id","timestamp.meta","timestamp_iso8601.meta","fiscal_year.meta","source.meta","catalog.meta","data_type.meta","classification.meta","resource.meta","source_filename.meta","type.meta","value.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MinimumSustainingRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Rate185.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Location.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MaximumProductionRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Quantity.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AwardDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.SpecsAvailableNow.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FundingVehicle.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.PCOLocation.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FirstDeliveryDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Amount.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Month.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ServiceAgencyName.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AcceptedBeforeOct1.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.UnitCost.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RFPIssueDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractType.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractMethod.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.OCO.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RevisionsAvailableDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","1","2014","2013-10","false","","Washington Navy Yard DC","2015-10","","","","","","2730.000","","","","","","TBD","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","1","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","","","","","","2810.000","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","1","2013","2012-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-10","","","","","","2810.000","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","1","2012","2011-12","false","","Washington Navy Yard DC","2012-10","","","","","","1902.000","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","1","2013","2012-10","false","","Washington Navy Yard DC","2013-10","","","","","","1902.000","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","2","2012","2012-03","false","","Washington Navy Yard DCWashington Navy Yard DC","2014-01","","","","","","1556.500","","","","","","CPFF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","2","2013","2012-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2015-01","","","","","","1556.500","","","","","","CPFF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NORTHROP GRUMMAN","","","","","","","Sunnyvale CA","","2","2014","2013-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2016-01","","","","","","1556.500","","","","","","TBD","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2013-06","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2013-07","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2013-08","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2013-09","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2013-10","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2013-11","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2013-12","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","8","2011","2011-06","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-06","8","1","2014-01","Navy","0","2882.380","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","1","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2015-01","1","1","2015-01","Navy","0","4203.000","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","3","2013","2012-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2016-03","3","1","2016-03","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","3","2013","2012-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2016-03","3","1","2016-04","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics(SSI Increment #1 Production (SHIPALT/SPALT))","1","1","26","24","2","0","Pittsfield MA","8","3","2013","2012-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2016-03","3","1","2016-05","Navy","0","4203.000","26","24","2","0","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","3","2012-10","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2012-11","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2012-12","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-01","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-02","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-03","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-04","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-05","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-06","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-07","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-08","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","25","2011","2010-10","false","","Washington Navy Yard DCWashington Navy Yard DC","2012-10","25","2","2013-09","Navy","0","388.840","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","4","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-10","4","1","2013-10","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","4","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-10","4","1","2013-11","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","4","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-10","4","1","2013-12","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #2 Production)","4","4","26","24","2","0","Pittsfield MA","25","4","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2013-10","4","1","2014-01","Navy","0","355.250","26","24","2","0","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","6","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2014-10","6","1","2014-10","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","6","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2014-10","6","1","2014-11","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","6","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2014-10","6","1","2014-12","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","6","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2014-10","6","1","2015-01","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","6","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2014-10","6","1","2015-02","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","6","2012","2011-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2014-10","6","1","2015-03","Navy","0","2835.500","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","10","2013","2012-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2015-12","10","1","2015-12","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","10","2013","2012-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2015-12","10","1","2016-01","","","","","","","","","CPIF","C","","","","","",
"e1bb55262ea34aa547ee8d1da59489ea","1418710055","2014-12-16T06:07:35+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","General Dynamics (SSI Increment #4 MOD 6 Refresh SPALT Kit Production )","4","4","26","24","2","0","Pittsfield MA","10","10","2013","2012-12","false","","Washington Navy Yard DCWashington Navy Yard DC","2015-12","10","1","2016-02","","","","","","","","","CPIF","C","","","","","",
