"Date_val","Title_val","Description_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2002-01","First Production Hardware Delivered (MODS)","M240B Actual","48f463abcd27972065aaa8415f78d235dec8f31a-1-9fd20aa19c5a4a615f8fe449394be2145630fa3e","48f463abcd27972065aaa8415f78d235dec8f31a","root.record.ItemExhibitList.P3AModificationItemGroup","48f463abcd27972065aaa8415f78d235dec8f31a-0-907aa7c10679c31036923e4153265f724329e308"
"2002-02","First Unit Equipped (MODS)","M240B Actual","48f463abcd27972065aaa8415f78d235dec8f31a-2-55dc922f75e145eddc025ca12903ec2fdf77b424","48f463abcd27972065aaa8415f78d235dec8f31a","root.record.ItemExhibitList.P3AModificationItemGroup","48f463abcd27972065aaa8415f78d235dec8f31a-0-907aa7c10679c31036923e4153265f724329e308"
"2012-03","Production Contract Award (MODS)","M240L Planned","48f463abcd27972065aaa8415f78d235dec8f31a-3-c33be1e2dcdb15750308ad3d2e3cbea6762e69ff","48f463abcd27972065aaa8415f78d235dec8f31a","root.record.ItemExhibitList.P3AModificationItemGroup","48f463abcd27972065aaa8415f78d235dec8f31a-0-907aa7c10679c31036923e4153265f724329e308"
"2012-10","First Production Hardware Delivered (MODS)","M240L Planned","48f463abcd27972065aaa8415f78d235dec8f31a-4-6beadec1139fd4dc0ce767f754ff27e8b548f2bd","48f463abcd27972065aaa8415f78d235dec8f31a","root.record.ItemExhibitList.P3AModificationItemGroup","48f463abcd27972065aaa8415f78d235dec8f31a-0-907aa7c10679c31036923e4153265f724329e308"
"2013-02","First Unit Equipped (MODS)","M240L Planned","48f463abcd27972065aaa8415f78d235dec8f31a-5-57f391bdd12ec7d7391d23715e1cf61b94e71c0e","48f463abcd27972065aaa8415f78d235dec8f31a","root.record.ItemExhibitList.P3AModificationItemGroup","48f463abcd27972065aaa8415f78d235dec8f31a-0-907aa7c10679c31036923e4153265f724329e308"
"2005-09","Milestone C Acquisition Decision Memorandum Signed","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-0-a0b73d7b7b48621b03f04133ee4e0f91bceee865","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-0-bc4c9dbb80f22aff5532165d926a72e5cc20d01c"
"2005-11","Low Rate Initial Production (LRIP) Contract Award","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-1-792e3fc7287b40907cc0076759f53042ba410de3","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-0-bc4c9dbb80f22aff5532165d926a72e5cc20d01c"
"2007-09","Initial Operational Test & Evaluation (IOT&E) Completed","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-2-42aacbadc13eee015c21726ec88198193c92d9a3","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-0-bc4c9dbb80f22aff5532165d926a72e5cc20d01c"
"2008-04","Full Rate Production (FRP) Contract Award","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-3-b830c80e9dec2ddd6302c541f8a66cc7aed0f41a","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-0-bc4c9dbb80f22aff5532165d926a72e5cc20d01c"
"2010-02","Program Initiation","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-0-13884ceacbf5c5ad8d7ddcfe207702b863f3750f","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-1-a89776d5f894083963f363fb4fef96bed74bc8a0"
"2011-08","Production Decision","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-1-cee4d7c099056ec946e396654b9e3263525bcc22","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-1-a89776d5f894083963f363fb4fef96bed74bc8a0"
"2012-11","Initiate Contract for Block 2.3 Systems Integration Qualification","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-0-ef60ef93a52ae5bac77c902a117fb9dbae1050d7","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-2-572baebe601a0f16fd52fd15682776a5a14ab1bc"
"2013-05","Deliver Systems Integration Qualification Aircraft","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-1-0e25d918f0d32901d642368f7dd30fc263d12a72","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-2-572baebe601a0f16fd52fd15682776a5a14ab1bc"
"2013-11","Initiate Contract for Block 2.3 Production","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-2-93d9e424da11c8809eb0a2c0085812416750979a","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-2-572baebe601a0f16fd52fd15682776a5a14ab1bc"
"2014-09","Deliver 1st Production Aircraft","","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-3-a12f519ef6f16fa975e8be050a718a40d129a1b7","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a","root.record.ItemExhibitList.P3AModificationItemGroup","4e9e6d15e0844c4ff1ee06c60489171ee9bf916a-2-572baebe601a0f16fd52fd15682776a5a14ab1bc"
"2011-08","Production Verification Test","XM205 Tripod","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-0-1b193e456932d6dc524ca17d856b3d9373a40564","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11","root.record.ItemExhibitList.P3AModificationItemGroup","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-0-b45aa8bb95516fcf8b1964ced93d5e46fbf1075e"
"2011-08","Operational Test","XM205 Tripod","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-1-7d61f45e7ee4b6e276e51135bf40afc3f230d55e","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11","root.record.ItemExhibitList.P3AModificationItemGroup","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-0-b45aa8bb95516fcf8b1964ced93d5e46fbf1075e"
"2012-03","Type Classification - Standard","XM205 Tripod","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-2-b63f0b6dbcfa122f9094869a9c84fb54c26e1ac3","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11","root.record.ItemExhibitList.P3AModificationItemGroup","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-0-b45aa8bb95516fcf8b1964ced93d5e46fbf1075e"
"2013-08","First Unit Equipped","XM205 Tripod","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-3-c88e93d1f1c04d030563ff4e48dfb801b512010f","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11","root.record.ItemExhibitList.P3AModificationItemGroup","58e4598bfbd5afebc9f20d4fe0e2bb478a96cf11-0-b45aa8bb95516fcf8b1964ced93d5e46fbf1075e"
"2005-02","Milestone B Program Initiation","","63f444f5b0f101930124e6cf811c37aa82f9ea66-0-795858cdcc09531d981cc91cb7695e5db90ce9f2","63f444f5b0f101930124e6cf811c37aa82f9ea66","root.record.ItemExhibitList.P3AModificationItemGroup","63f444f5b0f101930124e6cf811c37aa82f9ea66-0-2ea0de6cdd5610539efca38d58526669c0de8c2b"
"2007-08","Milestone C Production Decision","","63f444f5b0f101930124e6cf811c37aa82f9ea66-1-51ecaa1e51b39da32a8b16fd98d360dabaf6971e","63f444f5b0f101930124e6cf811c37aa82f9ea66","root.record.ItemExhibitList.P3AModificationItemGroup","63f444f5b0f101930124e6cf811c37aa82f9ea66-0-2ea0de6cdd5610539efca38d58526669c0de8c2b"
"2012-10","AN/TPQ-36/37","Continue Software Enhancements","7be092a62e89072d553c5e71a6fba457c4687d9e-0-b1944378c6679b9f23e899fdd974461977a2dbbf","7be092a62e89072d553c5e71a6fba457c4687d9e","root.record.ItemExhibitList.P3AModificationItemGroup","7be092a62e89072d553c5e71a6fba457c4687d9e-0-2710528fcb75db76bd0ad0f98d4ac72d7a0b2008"
"2012-10","AN/TPQ-36/37","Procure MILTOPE Computers","7be092a62e89072d553c5e71a6fba457c4687d9e-1-b5bcbadcce04f2a6c82f83b18f0ce934926edf69","7be092a62e89072d553c5e71a6fba457c4687d9e","root.record.ItemExhibitList.P3AModificationItemGroup","7be092a62e89072d553c5e71a6fba457c4687d9e-0-2710528fcb75db76bd0ad0f98d4ac72d7a0b2008"
"2012-02","AN/TPQ-36/37","Initiate Centerline Software Effort","7be092a62e89072d553c5e71a6fba457c4687d9e-2-83fff1eab914c1e9b9bc93517f4c63954390f7f8","7be092a62e89072d553c5e71a6fba457c4687d9e","root.record.ItemExhibitList.P3AModificationItemGroup","7be092a62e89072d553c5e71a6fba457c4687d9e-0-2710528fcb75db76bd0ad0f98d4ac72d7a0b2008"
"2012-10","AN/TPQ-37","Continue fielding ATG/OC RMI Upgrade","7be092a62e89072d553c5e71a6fba457c4687d9e-3-ed9d874d217ddfc0a866810b1f6ae42d4972d949","7be092a62e89072d553c5e71a6fba457c4687d9e","root.record.ItemExhibitList.P3AModificationItemGroup","7be092a62e89072d553c5e71a6fba457c4687d9e-0-2710528fcb75db76bd0ad0f98d4ac72d7a0b2008"
"2011-08","None","N/A","7c10aa6c2d9b40fc369bde494497e360afd60016-0-e9330eb96c8d9ceaa74a4ec517cb0f3d66dbc2c4","7c10aa6c2d9b40fc369bde494497e360afd60016","root.record.ItemExhibitList.P3AModificationItemGroup","7c10aa6c2d9b40fc369bde494497e360afd60016-0-a03e15f284c3ba18a99e0e5d6d435ae1bfcda938"
"2010-12","CASUP Milestone B","","7c50a9553bbec14a1454b8b47824f20d20e5d3cf-0-a90cb74721c37641fd51de9d2a3868557cc8d414","7c50a9553bbec14a1454b8b47824f20d20e5d3cf","root.record.ItemExhibitList.P3AModificationItemGroup","7c50a9553bbec14a1454b8b47824f20d20e5d3cf-0-417c9b7c21c984d0e9df1f4562bd6c8b1e611467"
"2015-02","CASUP Milestone C","","7c50a9553bbec14a1454b8b47824f20d20e5d3cf-1-e464c9e3525e8a6046dd6299fb5a644924964b4e","7c50a9553bbec14a1454b8b47824f20d20e5d3cf","root.record.ItemExhibitList.P3AModificationItemGroup","7c50a9553bbec14a1454b8b47824f20d20e5d3cf-0-417c9b7c21c984d0e9df1f4562bd6c8b1e611467"
"2016-08","CASUP First Unit Equipped (FUE)","","7c50a9553bbec14a1454b8b47824f20d20e5d3cf-2-6dead49355dceafa997f5a64901965082dee5c31","7c50a9553bbec14a1454b8b47824f20d20e5d3cf","root.record.ItemExhibitList.P3AModificationItemGroup","7c50a9553bbec14a1454b8b47824f20d20e5d3cf-0-417c9b7c21c984d0e9df1f4562bd6c8b1e611467"
"2012-04","NRE Contract Award","Increment 3 NRE contract awarded","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-0-52ac61b4667bdc78aa84440184e92e70a71c995a","a10fe4a6fae032448418b15e47c2ee5878cc0f4a","root.record.ItemExhibitList.P3AModificationItemGroup","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-0-3be51db51c0115380891e8fb447a8e9bcfb53835"
"2012-12","TKI","Increment 3 Trial Kit Installation","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-1-1e75eae0dda498f033a4fd8e035daf956b1f566e","a10fe4a6fae032448418b15e47c2ee5878cc0f4a","root.record.ItemExhibitList.P3AModificationItemGroup","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-0-3be51db51c0115380891e8fb447a8e9bcfb53835"
"2011-09","Milestone B","","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-0-6c1371761a76f2bc823eb1ba4b46561de0ba200a","a10fe4a6fae032448418b15e47c2ee5878cc0f4a","root.record.ItemExhibitList.P3AModificationItemGroup","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-1-2ca98b35c53a9a6cb1a593a6b598bceb9d4c9acd"
"2012-09","Critical Integration Review","Baseline Aircraft Integration Package Established","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-1-ef3860b06530768704e4e859368f0539a95394fd","a10fe4a6fae032448418b15e47c2ee5878cc0f4a","root.record.ItemExhibitList.P3AModificationItemGroup","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-1-2ca98b35c53a9a6cb1a593a6b598bceb9d4c9acd"
"2013-09","Initial Mod Complete","Initial install mod complete and ready for system test","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-2-6b2dccc0ceb0db72445285b25f6db896069a9aae","a10fe4a6fae032448418b15e47c2ee5878cc0f4a","root.record.ItemExhibitList.P3AModificationItemGroup","a10fe4a6fae032448418b15e47c2ee5878cc0f4a-1-2ca98b35c53a9a6cb1a593a6b598bceb9d4c9acd"
"2011-04","Production IPR","","a62aed55d639024b216a9c1e21867513b5b72fa9-0-1bed18d8ddc074cf3c6c9beaec69a191eff707d2","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P3AModificationItemGroup","a62aed55d639024b216a9c1e21867513b5b72fa9-0-4e3f2932ba4f57241fcb310680dbb2ae88682681"
"2012-02","Urgent Material Release","XM2010 Enhanced Sniper Rifle","b3de4919545ce56287320edcf551ef9fe02e1896-0-5327f2f37d7b149263ab961b567a0f219f249c4a","b3de4919545ce56287320edcf551ef9fe02e1896","root.record.ItemExhibitList.P3AModificationItemGroup","b3de4919545ce56287320edcf551ef9fe02e1896-0-8dbcff1ed7775eed20cf39531a5266c26bcf1d13"
"2012-06","Milestone Decision Approval (MDA)","M107E1 Sniper Rifle Modification Post Milestone B Approval","b3de4919545ce56287320edcf551ef9fe02e1896-1-0ee8cfd2dbd7d1dfbed615081fe9463c4ad41a8c","b3de4919545ce56287320edcf551ef9fe02e1896","root.record.ItemExhibitList.P3AModificationItemGroup","b3de4919545ce56287320edcf551ef9fe02e1896-0-8dbcff1ed7775eed20cf39531a5266c26bcf1d13"
"2012-11","Milestone C","Type Classification Standard Milestone C Release for XM2010","b3de4919545ce56287320edcf551ef9fe02e1896-2-c835bcd00c70e50dec4a9f496d8090f3a937a7c3","b3de4919545ce56287320edcf551ef9fe02e1896","root.record.ItemExhibitList.P3AModificationItemGroup","b3de4919545ce56287320edcf551ef9fe02e1896-0-8dbcff1ed7775eed20cf39531a5266c26bcf1d13"
"2014-08","First Unit Equipped (FUE)","First Unit Equipped (FUE) IOC M110E1","b3de4919545ce56287320edcf551ef9fe02e1896-3-05c376637fdfbf2826452edb586b752a89efeecb","b3de4919545ce56287320edcf551ef9fe02e1896","root.record.ItemExhibitList.P3AModificationItemGroup","b3de4919545ce56287320edcf551ef9fe02e1896-0-8dbcff1ed7775eed20cf39531a5266c26bcf1d13"
"2012-03","Contract Award Production","Sniper Weapon Tripod Production Contract Award","b3de4919545ce56287320edcf551ef9fe02e1896-4-c7b3d89be439bc912f6ffedc8ca52721bb72a9ff","b3de4919545ce56287320edcf551ef9fe02e1896","root.record.ItemExhibitList.P3AModificationItemGroup","b3de4919545ce56287320edcf551ef9fe02e1896-0-8dbcff1ed7775eed20cf39531a5266c26bcf1d13"
"2012-09","x","","d6112e72241ad0bbaf28cdd465799cb0ba0baca8-0-6431cb9be7eec8a215d2e147c0bfcb6bf2c915e5","d6112e72241ad0bbaf28cdd465799cb0ba0baca8","root.record.ItemExhibitList.P3AModificationItemGroup","d6112e72241ad0bbaf28cdd465799cb0ba0baca8-0-1e1fea5ffd171a038cd3f47d44c22a7779cbcf12"
"2014-09","LHD-8 (USS MAKIN ISLAND)","","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-9ec63a3ed6e7c8b8eea821d0e95ad7c3779eec3c","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P3AModificationItemGroup","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-0ac2ad65b077706816c6783c6148919ba776ba21"
"2009-09","LSD-42 (USS GERMANTOWN)","","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-8959d99d4ab8d9eaf978ca6f4a62aa2fb0284da4","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P3AModificationItemGroup","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-1-bb53f799e8dfe980f18407522a239ba5e3a2b722"
"2010-09","LSD-41 (USS WHIDBEY ISLAND)","","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-1-345bcb31ced1889c4248c2ab6c0c22666fe1790e","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P3AModificationItemGroup","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-1-bb53f799e8dfe980f18407522a239ba5e3a2b722"
"2011-09","LSD-43 (USS FORT MCHENRY)","","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-2-0fab458b1c3ce99a95f9d98d43fe8d80772e4cf5","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P3AModificationItemGroup","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-1-bb53f799e8dfe980f18407522a239ba5e3a2b722"
"2006-09","PROGRAM COMPLETE","","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-87488e83576159678482379e014e71d71f68e251","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P3AModificationItemGroup","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-2-8fc135059081e3022bf3e8c453a76c6f30710fad"
"2011-09","Improved Sentinel","Undefinitized Contract Action (UCA) awarded.","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-0-4154be78b9b8be8d8b2ce806be8df0ef94113c5b","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1","root.record.ItemExhibitList.P3AModificationItemGroup","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-0-e3fae34c65e9e4c44921708ddba9c63e3fef9c74"
"2012-04","TPX-57 (Mode 5 IFF)","Contract award for Base year and two option years.","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-1-5dd83c0abc171cfd00951628af4a32cc49f70458","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1","root.record.ItemExhibitList.P3AModificationItemGroup","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-0-e3fae34c65e9e4c44921708ddba9c63e3fef9c74"
"2014-04","Common Platform Upgrade","Contract award for Base year and two option years.","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-2-156ac014eeb1ba8794ce7b99a036884409f9b061","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1","root.record.ItemExhibitList.P3AModificationItemGroup","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-0-e3fae34c65e9e4c44921708ddba9c63e3fef9c74"
"2016-04","Cross Domain Solution Network Interface","Contract award for Base year.","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-3-c47712906652c34b64d8841fa5087c081c326474","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1","root.record.ItemExhibitList.P3AModificationItemGroup","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-0-e3fae34c65e9e4c44921708ddba9c63e3fef9c74"
"2016-04","Signal Data Processor/North Finding Module Upgrade","Contract award for Base year and four option years.","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-4-d53ffb18e8b32752250e94566cd07b0549f0c692","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1","root.record.ItemExhibitList.P3AModificationItemGroup","d9ed58ddf5a1e9daf723e0dbecf074e384c073a1-0-e3fae34c65e9e4c44921708ddba9c63e3fef9c74"
"2011-01","Multiple RFPs Release (5)","M4 PIP Phase 1","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-c31be703357afa26c15738af64aed5b36b860032","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2011-02","Evaluation & Down Select","M4 PIP Phase 1","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-1-1a394e1e8681592bdc58824a9035abc84c2a5a75","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2011-03","Contract Awards","M4 PIP Phase 1","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-2-691a1f5e84482cbcdd218bc57b295f70026e5372","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2011-07","Initial Prod. Delivery","M4 PIP Phase 1","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-3-480f9fc1d39e261eba1a02f53147253b02ff8bff","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2013-09","First Unit Equip","M4 PIP Phase 1","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-4-7609368cc2273197109f80a6a06b2161330d9aa9","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2011-04","Multiple RFPs Release (2)","M4 PIP Phase 2","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-5-2c940e11b23f52b3f425b55c33459309802a18f6","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2012-03","Evaluation and Down Select","M4 PIP Phase 2","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-6-ee22f9e14a0ebc6b5daa162ac551feaeb8b6363d","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2016-02","Contract Awards","M4 PIP Phase 2","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-7-10b30e7e5f39698dc77723de212bb073ef933192","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2017-05","Initial Prod. Delivery","M4 PIP Phase 2","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-8-5f90f1a7c1461861597ff07df73bb8035ad2c50d","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e","root.record.ItemExhibitList.P3AModificationItemGroup","eaa6dd739272d1cd7633d6f75ca9f81b1da05d4e-0-91f8307a4c16906fbf9ca0cb8907bc1fc1da007e"
"2011-08","Production Verification Test","XM205 Tripod","ef46371788f597b04223e731b93fcda19d95ae7a-0-3e749aa8326effccfad40e66049550d84b0bcfc8","ef46371788f597b04223e731b93fcda19d95ae7a","root.record.ItemExhibitList.P3AModificationItemGroup","ef46371788f597b04223e731b93fcda19d95ae7a-0-9e44e8a0d5b04b5fca4feef3b4efb62d2cbe5ac0"
"2011-08","Operational Test","XM205 Tripod","ef46371788f597b04223e731b93fcda19d95ae7a-1-6689122fab1f3fb9339e65ecd310271702e21313","ef46371788f597b04223e731b93fcda19d95ae7a","root.record.ItemExhibitList.P3AModificationItemGroup","ef46371788f597b04223e731b93fcda19d95ae7a-0-9e44e8a0d5b04b5fca4feef3b4efb62d2cbe5ac0"
"2012-03","Type Classification - Standard","XM205 Tripod","ef46371788f597b04223e731b93fcda19d95ae7a-2-104f2710b0bc765c8fad5c7a3c642e91038bf168","ef46371788f597b04223e731b93fcda19d95ae7a","root.record.ItemExhibitList.P3AModificationItemGroup","ef46371788f597b04223e731b93fcda19d95ae7a-0-9e44e8a0d5b04b5fca4feef3b4efb62d2cbe5ac0"
"2013-08","First Unit Equipped","XM205 Tripod","ef46371788f597b04223e731b93fcda19d95ae7a-3-41ea246eaecd878c734924df871c5d18516cb26c","ef46371788f597b04223e731b93fcda19d95ae7a","root.record.ItemExhibitList.P3AModificationItemGroup","ef46371788f597b04223e731b93fcda19d95ae7a-0-9e44e8a0d5b04b5fca4feef3b4efb62d2cbe5ac0"
"2012-09","Approved Requirement","Squad Common Optic (SCO)","ef46371788f597b04223e731b93fcda19d95ae7a-4-0c01453f2de263298b13d90b4a4c7e1e74a2e056","ef46371788f597b04223e731b93fcda19d95ae7a","root.record.ItemExhibitList.P3AModificationItemGroup","ef46371788f597b04223e731b93fcda19d95ae7a-0-9e44e8a0d5b04b5fca4feef3b4efb62d2cbe5ac0"
