"Title_val","ScheduleDetailList_ScheduleDetail","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Testing of  IM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-f98e3ca315400fb26d06c35978bbe76016237f40-2-aac14b6cc9da20bad156da235a79a0f500e29738","f98e3ca315400fb26d06c35978bbe76016237f40-2-70495b9d6bf05522a9798cca912cf5e8babd35fd","f98e3ca315400fb26d06c35978bbe76016237f40","root.record.ProjectList.Project","f98e3ca315400fb26d06c35978bbe76016237f40-0-be389a541a2199c2a4b5f8637831ceef5ca7c98f"
"National Systems Support to SOF Participation in Space Technology Dev and Demo","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-f2524a40835abbc5c84ba3ef4368e52c1cd56ad8","fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-fd1579f3113dce0976eab5a04c9d6ed130dfc892","fa777ef95a4d40dcc60142f59e19c6b2dc254531","root.record.ProjectList.Project","fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-95939416404c3d0a8c4c9dd9311e4d37e8cd878a"
"Counter-Proliferation Analysis and Planning System Integration","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-fa777ef95a4d40dcc60142f59e19c6b2dc254531-1-09855b1c001a26fe41c432f94cf76cb3540a8d20","fa777ef95a4d40dcc60142f59e19c6b2dc254531-1-94a67c04cfa44af7125bf8ff4c95a68612191462","fa777ef95a4d40dcc60142f59e19c6b2dc254531","root.record.ProjectList.Project","fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-95939416404c3d0a8c4c9dd9311e4d37e8cd878a"
"Joint Threat Warning System","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-fa777ef95a4d40dcc60142f59e19c6b2dc254531-2-e0676b6f9fc1fd6a96efc4444eeeecc32a9f2a44","fa777ef95a4d40dcc60142f59e19c6b2dc254531-2-01c1fa3049d7e5a853fc2f6e79c718715def9621","fa777ef95a4d40dcc60142f59e19c6b2dc254531","root.record.ProjectList.Project","fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-95939416404c3d0a8c4c9dd9311e4d37e8cd878a"
"Special Operations Tactical Video System","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-fa777ef95a4d40dcc60142f59e19c6b2dc254531-3-ed3e38c93830981ce33f4d2ddf5ec7004f54e465","fa777ef95a4d40dcc60142f59e19c6b2dc254531-3-184f203820f8ac3749cce91c066f6988ccf0cf7f","fa777ef95a4d40dcc60142f59e19c6b2dc254531","root.record.ProjectList.Project","fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-95939416404c3d0a8c4c9dd9311e4d37e8cd878a"
"Hostile Forces - Tagging, Tracking, and Locating","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-fa777ef95a4d40dcc60142f59e19c6b2dc254531-4-1cc77762acfe1c366be94e19041893decb4710bc","fa777ef95a4d40dcc60142f59e19c6b2dc254531-4-43e1d9d414d2510a623fccaf969d3cf4497fa92b","fa777ef95a4d40dcc60142f59e19c6b2dc254531","root.record.ProjectList.Project","fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-95939416404c3d0a8c4c9dd9311e4d37e8cd878a"
"Integrated Survey Program","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-fa777ef95a4d40dcc60142f59e19c6b2dc254531-5-7ba1da822e2a4e5699f03e68bf4b7763e9d25246","fa777ef95a4d40dcc60142f59e19c6b2dc254531-5-4323e023cea416a144a5d6b46eef974592cf1421","fa777ef95a4d40dcc60142f59e19c6b2dc254531","root.record.ProjectList.Project","fa777ef95a4d40dcc60142f59e19c6b2dc254531-0-95939416404c3d0a8c4c9dd9311e4d37e8cd878a"
"AC/MC-130J","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-fbfc750eef3b00ab56e09cf4d40ab2c58314e3b1-0-655256b0b661e7c0ddb80d315dd006c6af19dc22","fbfc750eef3b00ab56e09cf4d40ab2c58314e3b1-0-87d767d4c5d22604eba8520cc490def2e47c4f13","fbfc750eef3b00ab56e09cf4d40ab2c58314e3b1","root.record.ProjectList.Project","fbfc750eef3b00ab56e09cf4d40ab2c58314e3b1-0-1928f39b3ead8b918b8fa7d9878e1b7190c09fba"
"Proj 2174","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-ffa4ffc803bf41957c575de2ba5753767ee8468d-0-43ffb245495b3477d98fb5bf16046ba342b96cea","ffa4ffc803bf41957c575de2ba5753767ee8468d-0-1fdd5c701481f1571ad794cb5c0273ca3a1680a3","ffa4ffc803bf41957c575de2ba5753767ee8468d","root.record.ProjectList.Project","ffa4ffc803bf41957c575de2ba5753767ee8468d-0-c17561cd022e513158614c8004d83bf1049ac996"
"Proj 3126","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0039d69ebe7049342d551336a2539d577c8ee356-0-f4f0e2a4837469382997c2431cccbea274776a7d","0039d69ebe7049342d551336a2539d577c8ee356-0-b4d8f41188740d3254359f99cef42dac29c16cf8","0039d69ebe7049342d551336a2539d577c8ee356","root.record.ProjectList.Project","0039d69ebe7049342d551336a2539d577c8ee356-0-be51e4825583d9bcf7a5c1080aad1254b1986bf2"
"Proj 3173","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0039d69ebe7049342d551336a2539d577c8ee356-0-d4227cb7a28bfbe9d4966af1e724756390a6337a","0039d69ebe7049342d551336a2539d577c8ee356-0-abb2713abc0ca0f131c138cf1debf2971c38bf57","0039d69ebe7049342d551336a2539d577c8ee356","root.record.ProjectList.Project","0039d69ebe7049342d551336a2539d577c8ee356-1-e0607242d1cf94a08fa9c9a2c2d71bdad4c0490f"
"Proj 3174","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0039d69ebe7049342d551336a2539d577c8ee356-0-168592d681e4e146b3d91b3a6d17cd3a41049138","0039d69ebe7049342d551336a2539d577c8ee356-0-e4dc03714c61366162d0255983834df252ea67c0","0039d69ebe7049342d551336a2539d577c8ee356","root.record.ProjectList.Project","0039d69ebe7049342d551336a2539d577c8ee356-2-a7e3b801e6c95b74d4b488c764c364b18f0141a4"
"Proj 2144","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-033ff76679c916eddd6fffa969f7e12773ded510-0-fcc98884e32da933607b36412695d9610136ad41","033ff76679c916eddd6fffa969f7e12773ded510-0-940a746aef316ef991806791dadcd13b9f526f97","033ff76679c916eddd6fffa969f7e12773ded510","root.record.ProjectList.Project","033ff76679c916eddd6fffa969f7e12773ded510-1-497e52193fa23283efc3a7011cbcf927d9785dac"
"Proj 2356","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-033ff76679c916eddd6fffa969f7e12773ded510-0-c9e6ff6782df921db3227c3300ed3eabae6e3548","033ff76679c916eddd6fffa969f7e12773ded510-0-c43e44e38b68b2e0ec0ab184b1c92105bd115e2e","033ff76679c916eddd6fffa969f7e12773ded510","root.record.ProjectList.Project","033ff76679c916eddd6fffa969f7e12773ded510-2-c67894713a51308004f7ecd72d8a1880a135442f"
"Experimentation Efforts","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-033ff76679c916eddd6fffa969f7e12773ded510-0-1efe60d09c7eab684d68e42a518dfe0c93f8d7d4","033ff76679c916eddd6fffa969f7e12773ded510-0-63bcc6b78ee7f807139b90190c4ef6c0729b590f","033ff76679c916eddd6fffa969f7e12773ded510","root.record.ProjectList.Project","033ff76679c916eddd6fffa969f7e12773ded510-3-e48c154a6a6f0a0e10ec853a9f2fa02eb16d6dfb"
"Fleet Experimentation Efforts","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-033ff76679c916eddd6fffa969f7e12773ded510-0-031cf89e8fb00a41aaa0ce29f11581d64865bba2","033ff76679c916eddd6fffa969f7e12773ded510-0-78ff12a2ae0587d1f6d95774fc061923a8255037","033ff76679c916eddd6fffa969f7e12773ded510","root.record.ProjectList.Project","033ff76679c916eddd6fffa969f7e12773ded510-4-73a1a71caaeb972274f490770680d62a577fc001"
"Proj 3020","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-05eab9e17a97ce18c34830471a6c982df36698d0-0-b8f5d8ced3e901d7baeac378011d47eefdd74389","05eab9e17a97ce18c34830471a6c982df36698d0-0-3e3c6c8876dee659af1cdfcf522a22972dbb7e80","05eab9e17a97ce18c34830471a6c982df36698d0","root.record.ProjectList.Project","05eab9e17a97ce18c34830471a6c982df36698d0-0-d44bdcaf4c2bdf85c63589e9aa545a551c04ac83"
"Proj 3073","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-05eab9e17a97ce18c34830471a6c982df36698d0-0-b8f1c118d0559c89c8e132d619a1940776a04654","05eab9e17a97ce18c34830471a6c982df36698d0-0-e44ea1236c4c57ab72eee78013b2534781096972","05eab9e17a97ce18c34830471a6c982df36698d0","root.record.ProjectList.Project","05eab9e17a97ce18c34830471a6c982df36698d0-1-a24422c078e1a3f01590f9353c01a1e41da763e9"
"Proj 3074","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-05eab9e17a97ce18c34830471a6c982df36698d0-0-b3eec3c9fcbf46ccb360c9616e84c2cd33f42dc1","05eab9e17a97ce18c34830471a6c982df36698d0-0-af09e2c98aff10297716e65acce5b1568bf94678","05eab9e17a97ce18c34830471a6c982df36698d0","root.record.ProjectList.Project","05eab9e17a97ce18c34830471a6c982df36698d0-2-0bf99e427085355609b9eb91a28e607241b0879a"
"Proj 3075","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-05eab9e17a97ce18c34830471a6c982df36698d0-0-664159f477331934640cc9e2f04b6ae57de09a63","05eab9e17a97ce18c34830471a6c982df36698d0-0-5a414d1b98aeeced544f48097dd4559650d954c5","05eab9e17a97ce18c34830471a6c982df36698d0","root.record.ProjectList.Project","05eab9e17a97ce18c34830471a6c982df36698d0-3-89415db2d9ae1adf2310bce5a4eb17fbad55c1b2"
"Proj 3076","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-05eab9e17a97ce18c34830471a6c982df36698d0-0-907b8e2181cebc7dfa2ba95ef277a79e2c307365","05eab9e17a97ce18c34830471a6c982df36698d0-0-9b2bc913b6fa71d4ffe362936b5ffd20b4247ece","05eab9e17a97ce18c34830471a6c982df36698d0","root.record.ProjectList.Project","05eab9e17a97ce18c34830471a6c982df36698d0-4-dd72778c2ca9ec453f7db00b5817816b30792671"
"Proj 3078","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-05eab9e17a97ce18c34830471a6c982df36698d0-0-71402ceee480315610c6cfd9a0505710b71fd508","05eab9e17a97ce18c34830471a6c982df36698d0-0-422b1791cacf571f62aa41cd26898dacc8bc7f56","05eab9e17a97ce18c34830471a6c982df36698d0","root.record.ProjectList.Project","05eab9e17a97ce18c34830471a6c982df36698d0-5-5d7b935f5805acee4ce7cf0667d3eee849e3c7d4"
"Proj 9999","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-05eab9e17a97ce18c34830471a6c982df36698d0-0-37c4d6afe151803304a30a6f071976861809c8c6","05eab9e17a97ce18c34830471a6c982df36698d0-0-0b40b5ee3d06d2333e73a82f8083a2f892ad6e39","05eab9e17a97ce18c34830471a6c982df36698d0","root.record.ProjectList.Project","05eab9e17a97ce18c34830471a6c982df36698d0-6-292b18e0068b0a2753b4a103e361c7217533795d"
"MULTINATIONAL INFORMATION SHARING (MNIS) – Current Systems","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-095bd99883066473afdfc7478f3a6d8c3660609e-0-9b6e26c6f21439333b0ba99770a27e867e23f595","095bd99883066473afdfc7478f3a6d8c3660609e-0-206faaaced886836bce0b33ebb32be4dcc74dd75","095bd99883066473afdfc7478f3a6d8c3660609e","root.record.ProjectList.Project","095bd99883066473afdfc7478f3a6d8c3660609e-0-5878d64dbb32d1715079e79d464a18fcfec9430b"
"AN/SQS-53C SAS pg. 1","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-098e9c7a8f167a092cce27bc186c42c609aedb8c-0-4affdfc3123dfc0b1017b56585108157d9aff8f8","098e9c7a8f167a092cce27bc186c42c609aedb8c-0-452c43825d949bbbeb491c690f65246672be5dab","098e9c7a8f167a092cce27bc186c42c609aedb8c","root.record.ProjectList.Project","098e9c7a8f167a092cce27bc186c42c609aedb8c-0-9e38a18ad88cb71f8b6b4138200bb413f92466b3"
"AC/MC-130J","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0a3ef1b2958764b8e228fa393217f10c0e72bf55-0-5337dd2488595dbeec4caecf968265783c8ea921","0a3ef1b2958764b8e228fa393217f10c0e72bf55-0-2e7d712b4a3ea951181e7718d284c09d1c5558e8","0a3ef1b2958764b8e228fa393217f10c0e72bf55","root.record.ProjectList.Project","0a3ef1b2958764b8e228fa393217f10c0e72bf55-0-1c72bf58da5cee4719d265de2f9663dafdca9217"
"AMRAAM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0a8907c0e25c8ca8819586e5f21483322ed90a22-0-2db72d5d3f77309fec5a1d4f6f8bd73ff75dc89d","0a8907c0e25c8ca8819586e5f21483322ed90a22-0-c9cc7b5fd8d2d39b69f2ea6d9c2ff8f9a1e6466e","0a8907c0e25c8ca8819586e5f21483322ed90a22","root.record.ProjectList.Project","0a8907c0e25c8ca8819586e5f21483322ed90a22-0-9a80d66d3daa53295d5da9ae0ea5f89e7d52f88a"
"RQ-7","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0be9da14d7db9e0e86cadb1453d7f2cd1784fed8-0-f5682f714eb070fdf12d6cdcdb6a4d90b05c9a0c","0be9da14d7db9e0e86cadb1453d7f2cd1784fed8-0-55e16a99cdce36e6b445d599928d076202755667","0be9da14d7db9e0e86cadb1453d7f2cd1784fed8","root.record.ProjectList.Project","0be9da14d7db9e0e86cadb1453d7f2cd1784fed8-1-5fc3ee465a375e573fb8511e14d5bcbab0d0c6e3"
"JATAS","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0fb214a9dc2dca565b4afe79afc06424860aa30d-0-e5f14db9737287633308e262db3b6b9b7aba3a61","0fb214a9dc2dca565b4afe79afc06424860aa30d-0-971782fc5a609866d299618d84b96bcf153d1daa","0fb214a9dc2dca565b4afe79afc06424860aa30d","root.record.ProjectList.Project","0fb214a9dc2dca565b4afe79afc06424860aa30d-0-a84544836a2c52a3163c74e6767a4c56a633e641"
"CIRCM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0fb214a9dc2dca565b4afe79afc06424860aa30d-0-f700143f2841d320488c05ee314c6a65ed99a35b","0fb214a9dc2dca565b4afe79afc06424860aa30d-0-25db30017fef3aee2b7d86cc6a6f262cc3f513c2","0fb214a9dc2dca565b4afe79afc06424860aa30d","root.record.ProjectList.Project","0fb214a9dc2dca565b4afe79afc06424860aa30d-1-9ff74324692cc007ec09b72d24e58c8c316a86df"
"Proj 3094","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-0ffbaaa72b0f9d47e3ad36ccf78d97747fb542e1-0-4f444caa7b7216f848863256813e488800dd826b","0ffbaaa72b0f9d47e3ad36ccf78d97747fb542e1-0-74a481a3f5fad3beb93968d5f4e37ff0316da2fd","0ffbaaa72b0f9d47e3ad36ccf78d97747fb542e1","root.record.ProjectList.Project","0ffbaaa72b0f9d47e3ad36ccf78d97747fb542e1-0-5fa1535b2e4e00b01350d77b1b8ca04cc949c338"
"SOF C-130 Avionics","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-10dcd46bfcc466a0141183cbe57855451ff56c6f-0-c02ce354ea6574e26ea334e690eb9c8c527fabb6","10dcd46bfcc466a0141183cbe57855451ff56c6f-0-b5ddc232e5a2d5b48485d46b6ad4a70db31415a5","10dcd46bfcc466a0141183cbe57855451ff56c6f","root.record.ProjectList.Project","10dcd46bfcc466a0141183cbe57855451ff56c6f-0-fdf0c2b0e375cb360d097d5c202a92e3610743ef"
"EC-130J Commando Solo  Upgrades","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-10dcd46bfcc466a0141183cbe57855451ff56c6f-1-ae446e6e752b594f92b9daffaeff0a3d019f5be9","10dcd46bfcc466a0141183cbe57855451ff56c6f-1-6f551e1bc092ba80f5fb4bc2ee2d3adc618c4829","10dcd46bfcc466a0141183cbe57855451ff56c6f","root.record.ProjectList.Project","10dcd46bfcc466a0141183cbe57855451ff56c6f-0-fdf0c2b0e375cb360d097d5c202a92e3610743ef"
"Enhanced Situational Awareness for MC-130H","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-10dcd46bfcc466a0141183cbe57855451ff56c6f-2-acd14d2101db2e2d1eac0d5a2108a540f95ad3a0","10dcd46bfcc466a0141183cbe57855451ff56c6f-2-c43efd4777bf6abb8667620d84a9ff7728a58b43","10dcd46bfcc466a0141183cbe57855451ff56c6f","root.record.ProjectList.Project","10dcd46bfcc466a0141183cbe57855451ff56c6f-0-fdf0c2b0e375cb360d097d5c202a92e3610743ef"
"Precision Strike Package","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-10dcd46bfcc466a0141183cbe57855451ff56c6f-3-56ad87be250e3bf6971a27112621bf5fac3376dd","10dcd46bfcc466a0141183cbe57855451ff56c6f-3-701c81d894ee9a1ebe71d9f0b104a09024dac88f","10dcd46bfcc466a0141183cbe57855451ff56c6f","root.record.ProjectList.Project","10dcd46bfcc466a0141183cbe57855451ff56c6f-0-fdf0c2b0e375cb360d097d5c202a92e3610743ef"
"C-130 Terrain Following Radar System","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-10dcd46bfcc466a0141183cbe57855451ff56c6f-4-87059fa511289973898d81153f84724c434451ad","10dcd46bfcc466a0141183cbe57855451ff56c6f-4-65c4daaed318f34ca04e362e1b61765919a76a95","10dcd46bfcc466a0141183cbe57855451ff56c6f","root.record.ProjectList.Project","10dcd46bfcc466a0141183cbe57855451ff56c6f-0-fdf0c2b0e375cb360d097d5c202a92e3610743ef"
"SOF Common TF/TA (Silent Knight) Radar","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-10dcd46bfcc466a0141183cbe57855451ff56c6f-5-d99a4b0c398ea4de8b7525570804551926b7e5a2","10dcd46bfcc466a0141183cbe57855451ff56c6f-5-e8c3486cfd32b0b496f75eea901179e2060fdb17","10dcd46bfcc466a0141183cbe57855451ff56c6f","root.record.ProjectList.Project","10dcd46bfcc466a0141183cbe57855451ff56c6f-0-fdf0c2b0e375cb360d097d5c202a92e3610743ef"
"Joint Standoff Weapon","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-13586aeee9a9c3342ea7c2469ceeb179aa24b6f5-0-fa26c36c0fa5f735ccfe15420c4a5dc1fe9ed6b3","13586aeee9a9c3342ea7c2469ceeb179aa24b6f5-0-cb98754dd88099f4bdd775793f22da85d4dfc330","13586aeee9a9c3342ea7c2469ceeb179aa24b6f5","root.record.ProjectList.Project","13586aeee9a9c3342ea7c2469ceeb179aa24b6f5-0-2adea4e8eb3415fd4b1eb29df8df1cf28d31b6f8"
"Proj 2126","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-0-0067107e5cba7a30f09fe08ac790b4d1efc877ad","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-0-908d9f0335e1bec42b2232117426219988daa64f","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc","root.record.ProjectList.Project","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-0-4755eeb5b6a9fc3e407ffa56ac842b05c01ce440"
"Proj 3341","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-0-eb759cbf5883cce237ca447af55e97013f665cd2","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-0-7e6f90051fe234f48656eb924146ccd8090efefe","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc","root.record.ProjectList.Project","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-1-c9970a244e119b5aef3b68603b14086a010bb8df"
"Proj 4022","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-0-a8f96f67717b8326f30d3c3ff53392efc5ba7667","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-0-07d8e654a85c121c2e73b01efd91187bb3b37b08","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc","root.record.ProjectList.Project","13a780f74645fb70e2b9ae0fdfad8e8da184f6cc-2-3764299f60f8bfc4043c86aaf65521859794346c"
"Proj 0167","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-0-9173460b4801ffce01e16accaed4f182ab2ff196","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-0-60d29dc4bd2bcb8b0ca8f80a9a25e99dd1950ad1","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457","root.record.ProjectList.Project","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-0-056d8334cbb753793c2313413db0527f084f065a"
"Proj 0173","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-0-02e35550b3bb6a87b50e2024fb50732a68b6a6fa","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-0-be6389ff3683315a9c45df02e76ff79f8b8f691e","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457","root.record.ProjectList.Project","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-1-7c879e7d91b9cc7cfff7f2a8974d0ce614a0cc82"
"Proj 3342","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-0-acfbba417b24bc353b42e2b7b0aec9b582ccc336","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-0-b7fe0114958618d924a9b71e4e9ca6a5c9855fe9","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457","root.record.ProjectList.Project","13b4fada2dd9b2be7a7f2a975fcbc1a746ef9457-2-b4ec80b567ec2b78afbfe9f16b1c3817d59915ab"
"Proj 2208","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-14c1755f2844122240b17cdd7b2c7645ea20ea25-0-defe3a2dd7ffb9b6c3334214557df5a1c2d30fa6","14c1755f2844122240b17cdd7b2c7645ea20ea25-0-66011150774904e542db2becbb378d782145e83c","14c1755f2844122240b17cdd7b2c7645ea20ea25","root.record.ProjectList.Project","14c1755f2844122240b17cdd7b2c7645ea20ea25-0-bea7a39db6d8473e7f9d878af066b7548aba18de"
"Proj 3216.L24","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-14c1755f2844122240b17cdd7b2c7645ea20ea25-0-12980d8c9263ed4a41544f43360162fca3d9105c","14c1755f2844122240b17cdd7b2c7645ea20ea25-0-78f7ab6daf60908bb43e6da83e47abfc142d7377","14c1755f2844122240b17cdd7b2c7645ea20ea25","root.record.ProjectList.Project","14c1755f2844122240b17cdd7b2c7645ea20ea25-1-06eae3e719e827705dbd6bd57ae73c70260dd153"
"Phased Array COMSEC","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-14c1755f2844122240b17cdd7b2c7645ea20ea25-1-a858d43ee07f0e49148fc6bbd54ad67c895631cc","14c1755f2844122240b17cdd7b2c7645ea20ea25-1-df91b49205be2572410430aa1adf990ab181eaed","14c1755f2844122240b17cdd7b2c7645ea20ea25","root.record.ProjectList.Project","14c1755f2844122240b17cdd7b2c7645ea20ea25-1-06eae3e719e827705dbd6bd57ae73c70260dd153"
"Proj 4004","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-14c1755f2844122240b17cdd7b2c7645ea20ea25-0-065946e9fdb865888ece9c587988ba9df2f37839","14c1755f2844122240b17cdd7b2c7645ea20ea25-0-9a66a87cb5db3021464991d28c85e5c84f4a440f","14c1755f2844122240b17cdd7b2c7645ea20ea25","root.record.ProjectList.Project","14c1755f2844122240b17cdd7b2c7645ea20ea25-2-1ffb85630f232f28a4069c2bb657ca45f3ba995c"
"Proj 4005","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-14c1755f2844122240b17cdd7b2c7645ea20ea25-0-5328c401eb75ddb3a6a78960a70b0077313cb0cb","14c1755f2844122240b17cdd7b2c7645ea20ea25-0-8554b95ed7a293c861896daa331b9a8c2a1e4d52","14c1755f2844122240b17cdd7b2c7645ea20ea25","root.record.ProjectList.Project","14c1755f2844122240b17cdd7b2c7645ea20ea25-3-904c8c8b135621109061914fa56c207d20482448"
"Proj 0324","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-157da17347a1f700377525435df6d05555ee52dc-0-c6263f6695b82c734ea5d3b535f2a823a0461b8d","157da17347a1f700377525435df6d05555ee52dc-0-d70cdcc49e27365ae1ad0ca39b5a4acc750148a4","157da17347a1f700377525435df6d05555ee52dc","root.record.ProjectList.Project","157da17347a1f700377525435df6d05555ee52dc-0-d52f058b490c06e00300735bef795976c2d30c93"
"SHIPBOARD WASTE MANAGEMENT","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-170dc3d5b5d5dd5f84bab49fc9f3beae3cb97a98-0-3f8b939829a0422c3c45d2ea74c3d31e7437a74f","170dc3d5b5d5dd5f84bab49fc9f3beae3cb97a98-0-a10d8cc04b2511d70d3057507af3f46048429247","170dc3d5b5d5dd5f84bab49fc9f3beae3cb97a98","root.record.ProjectList.Project","170dc3d5b5d5dd5f84bab49fc9f3beae3cb97a98-0-b3af3ada58faaac4c82317eb2e39b9c433fe9ad7"
